 * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://192.168.66.97:5001/ (Press CTRL+C to quit)
127.0.0.1 - - [28/May/2026 17:21:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:21:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:51] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:51] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:51] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:52] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:52] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:52] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:52] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:56] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:56] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:56] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:59] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:59] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:22:59] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:02] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:02] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:02] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:05] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:05] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:05] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:08] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:08] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:08] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:10] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:10] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:10] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:13] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:13] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:13] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:17] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:17] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:17] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:20] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:20] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:20] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:23] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:23] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:23] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:26] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:26] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:26] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:29] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:29] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:29] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:32] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:32] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:32] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:35] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:35] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:35] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:38] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:38] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:38] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:41] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:41] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:41] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:44] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:44] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:44] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:47] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:47] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:47] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:50] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:50] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:50] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:53] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:53] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:53] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:56] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:56] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:56] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:59] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:59] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:23:59] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:02] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:02] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:02] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:05] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:05] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:05] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:08] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:08] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:08] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:11] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:11] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:11] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:14] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:14] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:14] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:24:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:25:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:25:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:25:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:26:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:26:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:26:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:27:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:27:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:27:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:44] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:44] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:45] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:46] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:46] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:46] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:49] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:49] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:49] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:52] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:52] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:52] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:55] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:55] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:55] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:58] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:58] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:28:58] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:01] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:01] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:01] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:04] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:04] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:04] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:07] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:07] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:07] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:10] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:10] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:10] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:13] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:13] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:13] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:16] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:16] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:16] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:19] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:19] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:19] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:22] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:22] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:22] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:25] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:25] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:25] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:28] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:28] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:28] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:31] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:31] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:31] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:34] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:34] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:34] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:37] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:37] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:37] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:40] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:40] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:40] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:43] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:43] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:43] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:46] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:46] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:46] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:49] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:49] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:49] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:52] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:52] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:52] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:55] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:55] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:55] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:58] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:58] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:29:58] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:01] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:01] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:01] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:04] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:04] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:04] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:07] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:07] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:07] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:10] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:10] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:10] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:13] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:13] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:13] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:16] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:16] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:16] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:19] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:19] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:19] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:22] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:22] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:22] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:25] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:25] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:25] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:28] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:28] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:28] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:31] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:31] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:31] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:34] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:34] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:34] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:37] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:37] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:37] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:40] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:40] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:40] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:43] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:43] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:43] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:46] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:46] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:46] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:49] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:49] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:49] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:52] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:52] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:52] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:55] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:55] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:55] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:58] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:58] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:30:58] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:01] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:01] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:01] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:04] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:04] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:04] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:07] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:07] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:07] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:10] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:10] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:10] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:13] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:13] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:13] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:16] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:16] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:16] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:20] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:20] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:20] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:22] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:22] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:22] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:26] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:26] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:26] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:29] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:29] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:29] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:32] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:32] "GET /api/poller/config HTTP/1.1" 200 -
